TIME,WBHP:A-1H,WBHP:A-2AH,WBHP:A-3H,WBHP:A-5H,WBHP:N-1,WBHP:N-3,WBHP:N-4,WGIR:A-1H,WGIR:A-2AH,WGIR:A-3H,WGIR:A-5H,WGIR:N-1,WGIR:N-3,WGIR:N-4,WGOR:A-1H,WGOR:A-2AH,WGOR:A-3H,WGOR:A-5H,WGOR:N-1,WGOR:N-3,WGOR:N-4,WGPT:A-1H,WGPT:A-2AH,WGPT:A-3H,WGPT:A-5H,WGPT:N-1,WGPT:N-3,WGPT:N-4,WGPR:A-1H,WGPR:A-2AH,WGPR:A-3H,WGPR:A-5H,WGPR:N-1,WGPR:N-3,WGPR:N-4,WOPT:A-1H,WOPT:A-2AH,WOPT:A-3H,WOPT:A-5H,WOPT:N-1,WOPT:N-3,WOPT:N-4,WOPR:A-1H,WOPR:A-2AH,WOPR:A-3H,WOPR:A-5H,WOPR:N-1,WOPR:N-3,WOPR:N-4,WPI1:A-1H,WPI1:A-2AH,WPI1:A-3H,WPI1:A-5H,WPI1:N-1,WPI1:N-3,WPI1:N-4,WWCT:A-1H,WWCT:A-2AH,WWCT:A-3H,WWCT:A-5H,WWCT:N-1,WWCT:N-3,WWCT:N-4,
1005.00,53.543,50,279.216,96.3666,256.205,261.376,262.509,0,0,0,0,0,0,0,205.198,1543.35,0,0,90.3364,90.9344,88.5905,4.78589e+08,9.37948e+08,0,0,1.83144e+08,1.85462e+08,1.79248e+08,615593,2.24839e+06,0,0,180673,181869,177181,3.015e+06,1.50737e+06,0,0,2.01e+06,2.01e+06,2.01e+06,3000,1456.83,0,0,2000,2000,2000,135.64,49.0348,0,0,1042.8,1354.09,1980.22,0.000778885,0.00198028,0,0,0.0433397,0.00017843,0.000144602,
1035.00,50,50,278.012,89.3423,255.247,260.533,261.628,0,0,0,0,0,0,0,183.453,1565.43,0,0,90.3138,90.9003,88.5713,4.95338e+08,9.99391e+08,0,0,1.88564e+08,1.90917e+08,1.84563e+08,483861,1.90427e+06,0,0,180628,181801,177143,3.10035e+06,1.54678e+06,0,0,2.07e+06,2.07e+06,2.07e+06,2637.52,1216.45,0,0,2000,2000,2000,133.841,47.5271,0,0,1041.69,1354.54,1981.26,0.000803516,0.00207499,0,0,0.0443018,0.000184313,0.000149061,
1066.00,50,50,276.813,83.8078,254.267,259.672,260.714,0,0,0,0,0,0,0,144.027,1574.34,0,0,90.2912,90.8695,88.5536,5.07588e+08,1.0533e+09,0,0,1.94162e+08,1.96552e+08,1.90054e+08,341781,1.62732e+06,0,0,180582,181739,177107,3.17674e+06,1.58108e+06,0,0,2.132e+06,2.132e+06,2.132e+06,2373.03,1033.65,0,0,2000,2000,2000,136.906,46.4143,0,0,1040.65,1354.91,1982.47,0.000781714,0.00214473,0,0,0.0452515,0.000191843,0.000153027,
1096.00,50,50,275.69,79.7443,253.329,258.845,259.827,0,0,0,0,0,0,0,124.523,1567.95,0,0,90.2709,90.8438,88.5352,5.16628e+08,1.09834e+09,0,0,1.99579e+08,2.02003e+08,1.95367e+08,278542,1.41689e+06,0,0,180542,181688,177070,3.24547e+06,1.60972e+06,0,0,2.192e+06,2.192e+06,2.192e+06,2236.87,903.657,0,0,2000,2000,2000,138.345,45.728,0,0,1039.64,1355.09,1983.55,0.00077529,0.0021897,0,0,0.0461242,0.000201811,0.000157488,
1127.00,50,50,274.553,76.4547,252.373,257.997,258.909,0,0,0,0,0,0,0,114.806,1535.22,0,0,90.2514,90.8215,88.5172,5.2458e+08,1.13896e+09,0,0,2.05175e+08,2.07635e+08,2.00855e+08,242803,1.23523e+06,0,0,180503,181643,177034,3.31261e+06,1.63589e+06,0,0,2.254e+06,2.254e+06,2.254e+06,2114.89,804.591,0,0,2000,2000,2000,138.807,45.4479,0,0,1039.05,1355.01,1984.7,0.000779262,0.00221282,0,0,0.0468243,0.000216212,0.000161833,
1158.00,50,50,273.437,73.8288,251.427,257.154,257.989,0,0,0,0,0,0,0,108.562,1488,0,0,90.2327,90.8032,88.4988,5.31647e+08,1.17453e+09,0,0,2.1077e+08,2.13265e+08,2.06343e+08,217852,1.08652e+06,0,0,180465,181606,176998,3.37621e+06,1.65946e+06,0,0,2.316e+06,2.316e+06,2.316e+06,2006.71,730.184,0,0,2000,2000,2000,138.962,45.5133,0,0,1038.67,1354.42,1985.84,0.000784804,0.00221648,0,0,0.0474155,0.000237903,0.000166449,
1186.00,50,50,272.45,71.8603,250.577,256.398,257.158,0,0,0,0,0,0,0,104.27,1435.29,0,0,90.2166,90.7899,88.4814,5.37454e+08,1.20304e+09,0,0,2.15823e+08,2.18349e+08,2.11298e+08,200387,971634,0,0,180433,181580,176963,3.43099e+06,1.67901e+06,0,0,2.372e+06,2.372e+06,2.372e+06,1921.8,676.96,0,0,2000,2000,2000,139.006,45.7491,0,0,1038.42,1353.23,1986.85,0.000790164,0.00220949,0,0,0.0479278,0.000267063,0.000170735,
1217.00,50,50,271.373,70.0222,249.643,255.564,256.24,0,0,0,0,0,0,0,100.489,1365.03,0,0,90.1999,90.7788,88.4611,5.43384e+08,1.23115e+09,0,0,2.21416e+08,2.23978e+08,2.16783e+08,185039,860785,0,0,180400,181558,176922,3.4891e+06,1.69914e+06,0,0,2.434e+06,2.434e+06,2.434e+06,1841.39,630.598,0,0,2000,2000,2000,139.007,46.2265,0,0,1038.18,1350.78,1987.94,0.000795765,0.00218995,0,0,0.0484833,0.000315451,0.000175684,
1247.00,50,50,270.35,68.5344,248.748,254.765,255.357,0,0,0,0,0,0,0,97.9949,1297.68,0,0,90.1848,90.7717,88.4415,5.4873e+08,1.25539e+09,0,0,2.26827e+08,2.29424e+08,2.2209e+08,173798,772640,0,0,180370,181543,176883,3.54314e+06,1.71743e+06,0,0,2.494e+06,2.494e+06,2.494e+06,1773.54,595.399,0,0,2000,2000,2000,138.925,46.7781,0,0,1037.97,1346.71,1988.96,0.000801227,0.00216544,0,0,0.0490024,0.00038715,0.000180587,
1250.00,50,50,270.25,68.3972,248.659,254.685,255.269,0,0,0,0,0,0,0,97.7979,1291.33,0,0,90.1833,90.7711,88.4402,5.49248e+08,1.25768e+09,0,0,2.27368e+08,2.29969e+08,2.22621e+08,172813,764667,0,0,180367,181542,176880,3.54844e+06,1.7192e+06,0,0,2.5e+06,2.5e+06,2.5e+06,1767.04,592.154,0,0,2000,2000,2000,138.911,46.8326,0,0,1037.95,1346.21,1989.11,0.000801692,0.00216294,0,0,0.0490548,0.000395868,0.000180755,
1268.00,50,50,269.651,67.6296,248.128,254.208,254.744,0,0,0,0,0,0,0,96.6595,1253.27,0,0,90.1748,90.7681,88.4273,5.52296e+08,1.27093e+09,0,0,2.30615e+08,2.33237e+08,2.25804e+08,167302,719564,0,0,180350,181536,176855,3.57984e+06,1.72966e+06,0,0,2.536e+06,2.536e+06,2.536e+06,1730.84,574.149,0,0,2000,2000,2000,138.844,47.1734,0,0,1037.88,1342.75,1989.6,0.000804689,0.00214743,0,0,0.0493457,0.000518193,0.000184533,
1278.00,50,50,269.322,67.2362,247.835,253.944,254.454,0,0,0,0,0,0,0,96.22,1232.24,0,0,90.1704,90.7667,88.4223,5.53949e+08,1.27795e+09,0,0,2.32418e+08,2.35052e+08,2.27573e+08,164710,696116,0,0,180341,181533,176845,3.597e+06,1.73533e+06,0,0,2.556e+06,2.556e+06,2.556e+06,1711.81,564.918,0,0,2000,2000,2000,138.79,47.3688,0,0,1037.83,1340.45,1990,0.000806356,0.00213849,0,0,0.0495117,0.000602578,0.000185753,
1308.00,50,50,268.354,66.1712,246.964,253.154,253.587,0,0,0,0,0,0,0,95.0817,1169.3,0,0,90.1573,90.7636,88.4057,5.58768e+08,1.29768e+09,0,0,2.37828e+08,2.40498e+08,2.32877e+08,157777,631451,0,0,180315,181527,176811,3.64742e+06,1.75183e+06,0,0,2.616e+06,2.616e+06,2.616e+06,1659.38,540.026,0,0,2000,2000,2000,138.633,47.9913,0,0,1037.62,1331.7,1991.04,0.00081072,0.00210995,0,0,0.0500197,0.000915196,0.000190465,
1339.00,50,50,267.385,65.2302,246.075,252.339,252.699,0,0,0,0,0,0,0,93.9075,1100.1,0,0,90.1447,90.762,88.391,5.63545e+08,1.31618e+09,0,0,2.43417e+08,2.46125e+08,2.38358e+08,151542,572148,0,0,180289,181524,176782,3.69803e+06,1.7682e+06,0,0,2.678e+06,2.678e+06,2.678e+06,1613.73,520.085,0,0,2000,2000,2000,138.517,48.7517,0,0,1037.19,1319.34,1992.24,0.000814033,0.00207453,0,0,0.0506039,0.00150325,0.000194399,
1370.00,50,50,266.444,64.4239,245.198,251.525,251.814,0,0,0,0,0,0,0,93.014,1033.76,0,0,90.1329,90.7622,88.3711,5.68151e+08,1.33299e+09,0,0,2.49006e+08,2.51752e+08,2.43837e+08,146505,520822,0,0,180266,181524,176742,3.74735e+06,1.78404e+06,0,0,2.74e+06,2.74e+06,2.74e+06,1575.09,503.815,0,0,2000,2000,2000,138.409,49.5544,0,0,1036.57,1303.51,1993.08,0.000816541,0.00203821,0,0,0.051203,0.00248357,0.000200822,
1400.00,50,50,265.553,63.7639,244.361,250.736,250.958,0,0,0,0,0,0,0,91.8042,968.166,0,0,90.123,90.7638,88.3549,5.72466e+08,1.34779e+09,0,0,2.54413e+08,2.57198e+08,2.49139e+08,141972,474705,0,0,180246,181528,176710,3.79408e+06,1.7989e+06,0,0,2.8e+06,2.8e+06,2.8e+06,1546.47,490.314,0,0,2000,2000,2000,138.396,50.4046,0,0,1035.83,1284.14,1994.1,0.000817691,0.0020022,0,0,0.0517388,0.00373272,0.000205671,
1431.00,50,50,264.655,63.1743,243.51,249.92,250.072,0,0,0,0,0,0,0,90.6363,903.303,0,0,90.1151,90.7662,88.3383,5.76795e+08,1.36176e+09,0,0,2.6e+08,2.62826e+08,2.54617e+08,138037,433411,0,0,180230,181532,176677,3.8416e+06,1.81391e+06,0,0,2.862e+06,2.862e+06,2.862e+06,1522.98,479.807,0,0,2000,2000,2000,138.408,51.3525,0,0,1035.05,1259.31,1995.14,0.000817806,0.00196339,0,0,0.052218,0.00536243,0.000210843,
1461.00,50,50,263.807,62.6608,242.706,249.122,249.214,0,0,0,0,0,0,0,89.9825,842.817,0,0,90.1067,90.7672,88.3225,5.80884e+08,1.37412e+09,0,0,2.65407e+08,2.68272e+08,2.59916e+08,135233,396739,0,0,180213,181534,176645,3.88693e+06,1.82815e+06,0,0,2.922e+06,2.922e+06,2.922e+06,1502.88,470.729,0,0,2000,2000,2000,138.377,52.2821,0,0,1034.37,1231.72,1996.14,0.000817647,0.00192762,0,0,0.0525267,0.00756746,0.000215949,
1492.00,50,50,262.95,62.1726,241.888,248.295,248.327,0,0,0,0,0,0,0,89.9133,777.028,0,0,90.0949,90.765,88.3086,5.8504e+08,1.38575e+09,0,0,2.70993e+08,2.73899e+08,2.65392e+08,133259,359264,0,0,180190,181530,176617,3.93315e+06,1.84259e+06,0,0,2.984e+06,2.984e+06,2.984e+06,1482.08,462.357,0,0,2000,2000,2000,138.267,53.3724,0,0,1033.68,1200.62,1997.28,0.000817504,0.00188839,0,0,0.0527359,0.0104789,0.000220382,
1523.00,50,50,262.11,61.7455,241.092,247.465,247.441,0,0,0,0,0,0,0,89.919,710.853,0,0,90.0833,90.7586,88.2897,5.89139e+08,1.39626e+09,0,0,2.76579e+08,2.79526e+08,2.70866e+08,131513,324773,0,0,180167,181517,176579,3.97875e+06,1.85682e+06,0,0,3.046e+06,3.046e+06,3.046e+06,1462.57,456.878,0,0,2000,2000,2000,138.157,54.6227,0,0,1032.98,1168.53,1998.13,0.000816957,0.00184558,0,0,0.0528468,0.013844,0.000227139,
1551.00,50,50,261.361,61.4515,240.391,246.714,246.643,0,0,0,0,0,0,0,89.9489,651.345,0,0,90.1069,90.7473,88.2743,5.92798e+08,1.40488e+09,0,0,2.81624e+08,2.84609e+08,2.7581e+08,130074,295964,0,0,180214,181495,176549,4.01943e+06,1.86956e+06,0,0,3.102e+06,3.102e+06,3.102e+06,1446.08,454.389,0,0,2000,2000,2000,138.062,55.8099,0,0,1032.07,1139.63,1999.02,0.000816084,0.00180653,0,0,0.0528816,0.0172982,0.00023232,
1582.00,50,50,260.542,61.2464,239.629,245.886,245.76,0,0,0,0,0,0,0,89.7255,587.301,0,0,90.0883,90.7291,88.2575,5.968e+08,1.41355e+09,0,0,2.8721e+08,2.90234e+08,2.81282e+08,128355,267737,0,0,180177,181458,176515,4.06397e+06,1.88367e+06,0,0,3.164e+06,3.164e+06,3.164e+06,1430.53,455.878,0,0,2000,2000,2000,138.003,57.1529,0,0,1030.78,1109.17,1999.99,0.000814404,0.00176289,0,0,0.052957,0.0212156,0.000238124,
1612.00,50,50,259.764,61.1259,238.895,245.083,244.908,0,0,0,0,0,0,0,89.1094,530.908,0,0,90.0767,90.7057,88.2407,6.00619e+08,1.42117e+09,0,0,2.92615e+08,2.95677e+08,2.86577e+08,126524,244726,0,0,180153,181411,176481,4.10669e+06,1.89743e+06,0,0,3.224e+06,3.224e+06,3.224e+06,1419.88,460.957,0,0,2000,2000,2000,138.022,58.5562,0,0,1029.39,1080.1,2000.91,0.000811942,0.00171916,0,0,0.0531268,0.0252453,0.000243927,
1643.00,50,50,258.973,61.0751,238.166,244.255,244.029,0,0,0,0,0,0,0,88.1126,479.704,0,0,90.0745,90.6698,88.2237,6.04507e+08,1.42839e+09,0,0,2.98199e+08,3.013e+08,2.92047e+08,124647,224472,0,0,180149,181340,176447,4.1506e+06,1.91184e+06,0,0,3.286e+06,3.286e+06,3.286e+06,1414.63,467.938,0,0,2000,2000,2000,138.117,59.9626,0,0,1028.47,1051.29,2001.82,0.000808459,0.00167724,0,0,0.0531359,0.0294766,0.000250255,
1673.00,50,50,258.22,61.08,237.468,243.455,243.181,0,0,0,0,0,0,0,87.1779,435.166,0,0,90.1363,90.6344,88.2086,6.08221e+08,1.43482e+09,0,0,3.03605e+08,3.06739e+08,2.9734e+08,123233,207719,0,0,180273,181269,176417,4.19301e+06,1.92604e+06,0,0,3.346e+06,3.346e+06,3.346e+06,1413.59,477.334,0,0,2000,2000,2000,138.232,61.2568,0,0,1027.19,1023.95,2002.73,0.000804657,0.00164014,0,0,0.0531937,0.0337947,0.000256193,
1704.00,50,50,257.455,61.133,236.772,242.628,242.312,0,0,0,0,0,0,0,85.951,397.92,0,0,90.2478,90.5912,88.1938,6.12017e+08,1.44101e+09,0,0,3.09196e+08,3.12357e+08,3.02809e+08,121879,194105,0,0,180496,181182,176388,4.23689e+06,1.94102e+06,0,0,3.408e+06,3.408e+06,3.408e+06,1418,487.798,0,0,2000,2000,2000,138.413,62.4993,0,0,1025.99,997.895,2003.6,0.00079992,0.00160627,0,0,0.0531547,0.0390268,0.000262769,
1735.00,50,50,256.704,61.2128,236.074,241.806,241.455,0,0,0,0,0,0,0,84.9956,373.073,0,0,90.3375,90.5368,88.1829,6.15781e+08,1.44686e+09,0,0,3.14795e+08,3.17971e+08,3.08276e+08,121200,185495,0,0,180675,181074,176366,4.28099e+06,1.95632e+06,0,0,3.47e+06,3.47e+06,3.47e+06,1425.96,497.208,0,0,2000,2000,2000,138.583,63.4228,0,0,1024.34,974.637,2004.59,0.000794982,0.00158228,0,0,0.053247,0.0444922,0.000268533,
1765.00,50,50,255.986,61.2936,235.412,241.018,240.643,0,0,0,0,0,0,0,84.4193,354.973,0,0,90.4246,90.4833,88.1729,6.19411e+08,1.45232e+09,0,0,3.20218e+08,3.23402e+08,3.13567e+08,120878,179270,0,0,180849,180967,176346,4.32388e+06,1.97138e+06,0,0,3.53e+06,3.53e+06,3.53e+06,1431.87,505.023,0,0,2000,2000,2000,138.696,64.1133,0,0,1022.75,955.047,2005.44,0.000790366,0.00156549,0,0,0.0533006,0.050191,0.000275238,
1796.00,50,50,255.253,61.3739,234.742,240.211,239.819,0,0,0,0,0,0,0,83.9136,341.013,0,0,90.5365,90.4087,88.1623,6.23153e+08,1.45778e+09,0,0,3.25828e+08,3.29009e+08,3.19033e+08,120595,174477,0,0,181073,180817,176324,4.36837e+06,1.98716e+06,0,0,3.592e+06,3.592e+06,3.592e+06,1437.13,511.644,0,0,2000,2000,2000,138.796,64.6505,0,0,1021.43,937.344,2006.28,0.000785515,0.00155315,0,0,0.0533747,0.0557935,0.000283259,
1826.00,50,50,254.553,61.4427,234.105,239.435,239.039,0,0,0,0,0,0,0,83.598,330.286,0,0,90.8764,90.3471,88.1744,6.26767e+08,1.46296e+09,0,0,3.3127e+08,3.34431e+08,3.24324e+08,120379,170715,0,0,181753,180694,176349,4.41153e+06,2.0026e+06,0,0,3.652e+06,3.652e+06,3.652e+06,1439.98,516.869,0,0,2000,2000,2000,138.862,65.0585,0,0,1020.61,921.677,2006.87,0.000780939,0.00154454,0,0,0.0533929,0.0612013,0.000290398,
1849.00,50,50,254.022,61.4924,233.628,238.843,238.453,0,0,0,0,0,0,0,83.2995,318.271,0,0,91.0756,90.2858,88.2095,6.29533e+08,1.46683e+09,0,0,3.35457e+08,3.38585e+08,3.2838e+08,120125,166443,0,0,182151,180572,176419,4.44468e+06,2.01456e+06,0,0,3.698e+06,3.698e+06,3.698e+06,1442.08,522.96,0,0,2000,2000,2000,138.918,65.5735,0,0,1019.55,910.55,2007.14,0.000777319,0.00153321,0,0,0.0533704,0.0652801,0.000296068,
1857.00,50,50,253.837,61.5125,233.461,238.638,238.253,0,0,0,0,0,0,0,83.1789,313.096,0,0,91.1308,90.2634,88.2412,6.30493e+08,1.46815e+09,0,0,3.36914e+08,3.4003e+08,3.29792e+08,120023,164613,0,0,182262,180527,176482,4.45622e+06,2.01876e+06,0,0,3.714e+06,3.714e+06,3.714e+06,1442.95,525.758,0,0,2000,2000,2000,138.941,65.8122,0,0,1019.16,906.778,2007.13,0.000776031,0.00152787,0,0,0.0533708,0.0666662,0.000298035,
1888.00,50,50,253.128,61.6008,232.812,237.844,237.501,0,0,0,0,0,0,0,82.6928,300.463,0,0,91.448,90.1812,88.2519,6.34207e+08,1.47317e+09,0,0,3.42574e+08,3.45623e+08,3.35263e+08,119644,160349,0,0,182896,180362,176504,4.50102e+06,2.03521e+06,0,0,3.776e+06,3.776e+06,3.776e+06,1446.85,533.674,0,0,2000,2000,2000,139.033,66.4139,0,0,1017.61,892.524,2007.27,0.000770957,0.00151528,0,0,0.0534463,0.0719336,0.000306031,
1917.00,50,50,252.47,61.7122,232.223,237.103,236.819,0,0,0,0,0,0,0,82.28,292.057,0,0,92.1696,90.1211,88.2372,6.37671e+08,1.47778e+09,0,0,3.479e+08,3.50851e+08,3.40382e+08,119348,157562,0,0,184339,180242,176474,4.54304e+06,2.05079e+06,0,0,3.834e+06,3.834e+06,3.834e+06,1450.51,539.491,0,0,2000,2000,2000,139.116,66.819,0,0,1015.67,879.719,2007.72,0.0007662,0.00150776,0,0,0.0534221,0.0769855,0.000310929,
1948.00,50,50,251.771,61.8066,231.57,236.311,236.109,0,0,0,0,0,0,0,81.7569,278.989,0,0,96.0654,90.0345,88.2128,6.41365e+08,1.48257e+09,0,0,3.53753e+08,3.56436e+08,3.45851e+08,118965,152626,0,0,192131,180069,176426,4.58809e+06,2.06765e+06,0,0,3.896e+06,3.896e+06,3.896e+06,1455.11,547.068,0,0,2000,2000,2000,139.218,67.4495,0,0,1008.53,866.625,2008.1,0.000760982,0.00149556,0,0,0.0538645,0.0826993,0.000317128,
1978.00,50,50,251.097,61.9022,230.94,235.548,235.451,0,0,0,0,0,0,0,81.3109,269.798,0,0,98.7202,89.9659,88.2203,6.44929e+08,1.4871e+09,0,0,3.59615e+08,3.61835e+08,3.51144e+08,118710,149480,0,0,197440,179932,176441,4.63183e+06,2.08419e+06,0,0,3.956e+06,3.956e+06,3.956e+06,1459.95,554.046,0,0,2000,2000,2000,139.311,67.9049,0,0,1003.09,854.617,2008.3,0.00075595,0.00148729,0,0,0.0542035,0.0881478,0.000322283,
2009.00,50,50,250.407,62.0063,230.299,234.759,234.786,0,0,0,0,0,0,0,80.8734,259.631,0,0,101.05,89.9283,88.1795,6.48604e+08,1.49167e+09,0,0,3.65822e+08,3.67412e+08,3.56612e+08,118452,145797,0,0,202100,179857,176359,4.67717e+06,2.1015e+06,0,0,4.018e+06,4.018e+06,4.018e+06,1464.66,561.555,0,0,2000,2000,2000,139.424,68.4077,0,0,998.588,842.653,2008.42,0.000750678,0.00147813,0,0,0.054469,0.0938822,0.000327959,
2039.00,50,50,249.744,62.1099,229.679,233.995,234.168,0,0,0,0,0,0,0,80.5239,250.799,0,0,102.75,89.8501,88.1689,6.52154e+08,1.49599e+09,0,0,3.71945e+08,3.72805e+08,3.61902e+08,118232,142725,0,0,205500,179700,176338,4.72118e+06,2.11848e+06,0,0,4.078e+06,4.078e+06,4.078e+06,1468.29,569.081,0,0,2000,2000,2000,139.53,68.8511,0,0,994.94,831.082,2008.8,0.000745649,0.00147025,0,0,0.0546944,0.099607,0.000329897,
2070.00,50,50,249.066,62.2279,229.05,233.208,233.553,0,0,0,0,0,0,0,80.1016,242.557,0,0,104.173,89.7529,88.1612,6.55814e+08,1.50036e+09,0,0,3.78367e+08,3.78373e+08,3.67368e+08,117915,139812,0,0,208346,179506,176322,4.76676e+06,2.13625e+06,0,0,4.14e+06,4.14e+06,4.14e+06,1472.07,576.411,0,0,2000,2000,2000,139.652,69.2772,0,0,991.842,819.51,2008.46,0.000740408,0.00146294,0,0,0.0548233,0.105567,0.000336685,
2101.00,50,50,248.395,62.3774,228.428,232.424,232.953,0,0,0,0,0,0,0,79.6958,233.746,0,0,105.502,89.6373,88.1478,6.59464e+08,1.50464e+09,0,0,3.84872e+08,3.83933e+08,3.72835e+08,117640,136437,0,0,211004,179275,176296,4.81246e+06,2.15425e+06,0,0,4.202e+06,4.202e+06,4.202e+06,1476.12,583.699,0,0,2000,2000,2000,139.773,69.7463,0,0,989.111,808.204,2007.92,0.000735215,0.00145523,0,0,0.0549024,0.111639,0.000342646,
2131.00,50,50,247.756,62.5212,227.83,231.667,232.391,0,0,0,0,0,0,0,79.2515,225.04,0,0,106.797,89.5228,88.105,6.62988e+08,1.50867e+09,0,0,3.91249e+08,3.89307e+08,3.78122e+08,117313,133197,0,0,213594,179046,176210,4.85682e+06,2.1719e+06,0,0,4.262e+06,4.262e+06,4.262e+06,1480.27,591.883,0,0,2000,2000,2000,139.902,70.2205,0,0,986.579,797.871,2007.6,0.000730187,0.0014474,0,0,0.0549771,0.117546,0.000345429,
2145.00,50,50,247.46,62.5904,227.553,231.316,232.139,0,0,0,0,0,0,0,79.0272,221.451,0,0,107.349,89.4829,88.0892,6.64629e+08,1.51053e+09,0,0,3.94249e+08,3.91813e+08,3.80588e+08,117147,131934,0,0,214698,178966,176178,4.87756e+06,2.18022e+06,0,0,4.29e+06,4.29e+06,4.29e+06,1482.37,595.771,0,0,2000,2000,2000,139.967,70.4226,0,0,985.475,793.385,2006.97,0.000727829,0.00144413,0,0,0.0550105,0.120307,0.000350476,
2162.00,50,50,247.103,62.6649,227.218,230.89,231.831,0,0,0,0,0,0,0,78.7773,218.353,0,0,107.985,89.4563,88.0866,6.66618e+08,1.51276e+09,0,0,3.97913e+08,3.94855e+08,3.83583e+08,116970,131035,0,0,215969,178913,176173,4.90279e+06,2.1904e+06,0,0,4.324e+06,4.324e+06,4.324e+06,1484.82,600.106,0,0,2000,2000,2000,140.04,70.6031,0,0,984.186,788.134,2006.52,0.000725011,0.00144155,0,0,0.0550444,0.123573,0.000352641,
2192.00,50,50,246.478,62.7891,226.627,230.145,231.3,0,0,0,0,0,0,0,78.3939,214.316,0,0,109.051,89.3537,88.0667,6.70122e+08,1.51667e+09,0,0,4.04429e+08,4.00219e+08,3.88868e+08,116697,129990,0,0,218102,178707,176133,4.9474e+06,2.20852e+06,0,0,4.384e+06,4.384e+06,4.384e+06,1488.6,606.535,0,0,2000,2000,2000,140.155,70.8427,0,0,981.839,779.398,2005.55,0.000720176,0.00143903,0,0,0.0551187,0.129101,0.000357709,
2223.00,50,50,245.838,62.9193,226.015,229.378,230.764,0,0,0,0,0,0,0,77.8648,207.992,0,0,110.675,89.271,88.0446,6.73733e+08,1.52066e+09,0,0,4.11238e+08,4.05757e+08,3.94327e+08,116311,127668,0,0,221350,178542,176089,4.99363e+06,2.22745e+06,0,0,4.446e+06,4.446e+06,4.446e+06,1493.76,613.81,0,0,2000,2000,2000,140.308,71.2076,0,0,978.845,771.026,2004.65,0.000715027,0.00143882,0,0,0.055216,0.134514,0.000362783,
2254.00,50,50,245.205,63.0571,225.397,228.616,230.243,0,0,0,0,0,0,0,77.491,203.489,0,0,113.214,89.2393,88.0433,6.77335e+08,1.5246e+09,0,0,4.18195e+08,4.11291e+08,3.99786e+08,116099,126357,0,0,226429,178479,176087,5.04002e+06,2.24661e+06,0,0,4.508e+06,4.508e+06,4.508e+06,1498.23,620.953,0,0,2000,2000,2000,140.425,71.4758,0,0,974.762,762.677,2003.72,0.000710148,0.00144291,0,0,0.0553959,0.139749,0.000370494,
2282.00,50,50,244.639,63.1844,224.847,227.936,229.789,0,0,0,0,0,0,0,77.1893,199.321,0,0,114.594,89.0714,88.0625,6.80583e+08,1.52811e+09,0,0,4.24582e+08,4.16284e+08,4.04717e+08,115900,124945,0,0,229188,178143,176125,5.08203e+06,2.26409e+06,0,0,4.564e+06,4.564e+06,4.564e+06,1501.5,626.85,0,0,2000,2000,2000,140.518,71.7196,0,0,972.176,755.575,2002.84,0.000707134,0.00144643,0,0,0.055491,0.144258,0.000376507,
2313.00,50,50,244.02,63.3178,224.244,227.187,229.292,0,0,0,0,0,0,0,76.8809,194.915,0,0,115.711,88.8607,88.27,6.84171e+08,1.53196e+09,0,0,4.3173e+08,4.21799e+08,4.1018e+08,115668,123410,0,0,231421,177721,176540,5.12863e+06,2.28364e+06,0,0,4.626e+06,4.626e+06,4.626e+06,1504.5,633.148,0,0,2000,2000,2000,140.613,71.9799,0,0,970.001,748.178,2001.58,0.000704738,0.00145015,0,0,0.0555557,0.14912,0.000381239,
2343.00,50,50,243.426,63.4436,223.662,226.466,228.808,0,0,0,0,0,0,0,76.5816,191.387,0,0,116.589,88.6316,89.2691,6.87637e+08,1.53564e+09,0,0,4.38704e+08,4.27122e+08,4.15509e+08,115411,122298,0,0,233179,177263,178538,5.17381e+06,2.30274e+06,0,0,4.686e+06,4.686e+06,4.686e+06,1507.04,639.008,0,0,2000,2000,2000,140.703,72.1928,0,0,968.074,741.357,1998.14,0.000702354,0.00145428,0,0,0.0556242,0.153749,0.000388713,
2374.00,50,50,242.816,63.568,223.065,225.728,228.308,0,0,0,0,0,0,0,76.2756,188.256,0,0,117.358,88.5079,90.5175,6.9121e+08,1.53942e+09,0,0,4.45961e+08,4.32612e+08,4.21089e+08,115137,121468,0,0,234716,177016,181035,5.22057e+06,2.32266e+06,0,0,4.748e+06,4.748e+06,4.748e+06,1509.48,645.23,0,0,2000,2000,2000,140.794,72.4589,0,0,966.061,734.6,1994.3,0.000699819,0.00145734,0,0,0.0556984,0.158361,0.000393681,
2404.00,50,50,242.228,63.6832,222.488,225.012,227.831,0,0,0,0,0,0,0,75.9908,185.45,0,0,118.101,88.4758,91.6359,6.94659e+08,1.54305e+09,0,0,4.5303e+08,4.37921e+08,4.26559e+08,114882,120747,0,0,236201,176952,183272,5.2659e+06,2.34212e+06,0,0,4.808e+06,4.808e+06,4.808e+06,1511.79,651.099,0,0,2000,2000,2000,140.879,72.7029,0,0,964.237,727.93,1990.34,0.000697318,0.00146058,0,0,0.0557553,0.162867,0.000401067,
