TIME,WBHP:A-35,WBHP:A-17,WBHP:A-13,WBHP:A-39A,WBHP:A-2AH,WBHP:A-5H,WBHP:A-10,WBHP:A-38,WBHP:A-1H,WGIR:A-35,WGIR:A-17,WGIR:A-13,WGIR:A-39A,WGIR:A-2AH,WGIR:A-5H,WGIR:A-10,WGIR:A-38,WGIR:A-1H,WGOR:A-35,WGOR:A-17,WGOR:A-13,WGOR:A-39A,WGOR:A-2AH,WGOR:A-5H,WGOR:A-10,WGOR:A-38,WGOR:A-1H,WGPT:A-35,WGPT:A-17,WGPT:A-13,WGPT:A-39A,WGPT:A-2AH,WGPT:A-5H,WGPT:A-10,WGPT:A-38,WGPT:A-1H,WGPR:A-35,WGPR:A-17,WGPR:A-13,WGPR:A-39A,WGPR:A-2AH,WGPR:A-5H,WGPR:A-10,WGPR:A-38,WGPR:A-1H,WOPT:A-35,WOPT:A-17,WOPT:A-13,WOPT:A-39A,WOPT:A-2AH,WOPT:A-5H,WOPT:A-10,WOPT:A-38,WOPT:A-1H,WOPR:A-35,WOPR:A-17,WOPR:A-13,WOPR:A-39A,WOPR:A-2AH,WOPR:A-5H,WOPR:A-10,WOPR:A-38,WOPR:A-1H,WPI1:A-35,WPI1:A-17,WPI1:A-13,WPI1:A-39A,WPI1:A-2AH,WPI1:A-5H,WPI1:A-10,WPI1:A-38,WPI1:A-1H,WWCT:A-35,WWCT:A-17,WWCT:A-13,WWCT:A-39A,WWCT:A-2AH,WWCT:A-5H,WWCT:A-10,WWCT:A-38,WWCT:A-1H,
3558.00,231.278,0,0,107.862,0,211.744,0,288.039,0,0,0,0,0,0,0,0,0,0,109.369,0,0,105.562,0,130.221,0,0,0,1.35163e+07,1.01717e+08,1.26107e+07,9.55303e+07,1.71538e+08,1.40233e+08,6.80809e+07,0,4.11633e+08,37062.7,0,0,68323.9,0,238674,0,0,0,133006,1.00361e+06,127379,919280,1.69046e+06,1.25536e+06,671258,0,4.2177e+06,338.876,0,0,647.243,0,1832.84,0,0,0,42.3758,0,0,5.21212,0,27.2045,0,14807.4,0,0.75171,0,0,0.594057,0,0.0618984,0,0,0,
3559.00,231.219,0,0,107.835,0,211.641,0,288.023,0,0,0,0,0,0,0,0,0,0,109.423,0,0,105.571,0,130.294,0,0,0,1.35534e+07,1.01717e+08,1.26107e+07,9.55986e+07,1.71538e+08,1.40471e+08,6.80809e+07,0,4.11633e+08,37069.9,0,0,68310.2,0,238650,0,0,0,133345,1.00361e+06,127379,919927,1.69046e+06,1.25719e+06,671258,0,4.2177e+06,338.776,0,0,647.052,0,1831.63,0,0,0,42.2974,0,0,5.21021,0,27.4355,0,14808,0,0.751776,0,0,0.594183,0,0.0624985,0,0,0,
3562.00,231.067,0,0,107.779,0,211.34,0,287.962,0,0,0,0,0,0,0,0,0,0,109.567,0,0,105.578,0,130.517,0,0,0,1.36645e+07,1.01717e+08,1.26107e+07,9.58034e+07,1.71538e+08,1.41187e+08,6.80809e+07,0,4.11633e+08,37040.9,0,0,68251.3,0,238623,0,0,0,134359,1.00361e+06,127379,921866,1.69046e+06,1.26268e+06,671258,0,4.2177e+06,338.065,0,0,646.455,0,1828.29,0,0,0,42.1025,0,0,5.2054,0,28.0409,0,14813.8,0,0.7523,0,0,0.594594,0,0.0640443,0,0,0,
3592.00,229.158,0,0,104.48,0,217.017,0,291.891,0,0,0,0,0,0,0,0,0,0,110.454,0,0,104.718,0,102.663,0,0,0,1.48154e+07,1.01717e+08,1.26107e+07,9.78768e+07,1.71538e+08,1.4527e+08,6.80809e+07,0,4.11633e+08,37922.8,0,0,68265.1,0,134443,0,0,0,144710,1.00361e+06,127379,941525,1.69046e+06,1.30196e+06,671258,0,4.2177e+06,343.334,0,0,651.895,0,1309.56,0,0,0,40.3794,0,0,5.13995,0,34.3145,0,14854.1,0,0.755527,0,0,0.600175,0,0.0773597,0,0,0,
3623.00,242.589,0,0,173.754,0,233.912,0,275.831,0,0,0,0,0,0,0,0,0,0,93.3312,0,0,95.0253,0,85.2003,0,0,0,1.5204e+07,1.01717e+08,1.26107e+07,9.88711e+07,1.71538e+08,1.46054e+08,6.80809e+07,0,4.11633e+08,12765.6,0,0,32116.8,0,25275.3,0,0,0,148874,1.00361e+06,127379,952135,1.69046e+06,1.31116e+06,671258,0,4.2177e+06,136.777,0,0,337.981,0,296.658,0,0,0,38.1425,0,0,4.96974,0,48.6103,0,14932.3,0,0.771752,0,0,0.61965,0,0.11329,0,0,0,
3653.00,236.054,0,0,116.843,0,243.668,0,287.844,0,0,0,0,0,0,0,0,0,0,93.9089,0,0,99.2902,0,85.4969,0,0,0,1.5917e+07,1.01717e+08,1.26107e+07,1.00734e+08,1.71538e+08,1.46201e+08,6.80809e+07,0,4.11633e+08,23520.2,0,0,60475.2,0,4964.06,0,0,0,156471,1.00361e+06,127379,970306,1.69046e+06,1.31289e+06,671258,0,4.2177e+06,250.458,0,0,609.075,0,58.0612,0,0,0,38.7348,0,0,5.20972,0,64.7875,0,14880.6,0,0.762538,0,0,0.595075,0,0.176084,0,0,0,
3684.00,241.286,0,0,87.5923,0,222.567,0,289.835,0,0,0,0,0,0,0,0,0,0,93.6484,0,0,102.309,0,101.038,0,0,0,1.6449e+07,1.01717e+08,1.26107e+07,1.03082e+08,1.71538e+08,1.51276e+08,6.80809e+07,0,4.11633e+08,17353.7,0,0,73333.4,0,166632,0,0,0,162155,1.00361e+06,127379,992812,1.69046e+06,1.36485e+06,671258,0,4.2177e+06,185.307,0,0,716.783,0,1649.21,0,0,0,37.5572,0,0,5.05126,0,39.6488,0,14980.9,0,0.767604,0,0,0.607526,0,0.0892364,0,0,0,
3715.00,234.189,0,0,45.1207,0,230.093,0,290.184,0,0,0,0,0,0,0,0,0,0,95.3619,0,0,110.32,0,86.8872,0,0,0,1.73191e+07,1.01717e+08,1.26107e+07,1.06151e+08,1.71538e+08,1.53881e+08,6.80809e+07,0,4.11633e+08,28639.1,0,0,96073.2,0,83561.6,0,0,0,171345,1.00361e+06,127379,1.02009e+06,1.69046e+06,1.39469e+06,671258,0,4.2177e+06,300.32,0,0,870.86,0,961.725,0,0,0,39.2963,0,0,4.90943,0,45.6858,0,15039.3,0,0.747713,0,0,0.616814,0,0.102727,0,0,0,
3743.00,229.777,0,0,48.4401,0,241.331,0,292.048,0,0,0,0,0,0,0,0,0,0,102.775,0,0,107.473,0,86.4171,0,0,0,1.83439e+07,1.01717e+08,1.26107e+07,1.08686e+08,1.71538e+08,1.54628e+08,6.80809e+07,0,4.11633e+08,37204.8,0,0,89271.7,0,26764.3,0,0,0,181356,1.00361e+06,127379,1.04358e+06,1.69046e+06,1.40334e+06,671258,0,4.2177e+06,362.002,0,0,830.64,0,309.711,0,0,0,40.0318,0,0,4.77812,0,56.9064,0,15083.4,0,0.734865,0,0,0.628419,0,0.133561,0,0,0,
3774.00,229.187,0,0,57.113,0,223.366,0,285.334,0,0,0,0,0,0,0,0,0,0,104.807,0,0,105.58,0,99.2251,0,0,0,1.94709e+07,1.01717e+08,1.26107e+07,1.11227e+08,1.71538e+08,1.59363e+08,6.80809e+07,0,4.11633e+08,37704.8,0,0,81901,0,155429,0,0,0,192401,1.00361e+06,127379,1.0678e+06,1.69046e+06,1.45251e+06,671258,0,4.2177e+06,359.754,0,0,775.728,0,1566.42,0,0,0,40.3707,0,0,4.68321,0,46.2028,0,15141.3,0,0.726872,0,0,0.63642,0,0.104966,0,0,0,
3804.00,224.491,0,0,53.7399,0,219.575,0,282.624,0,0,0,0,0,0,0,0,0,0,128.528,0,0,107.564,0,104.583,0,0,0,2.10339e+07,1.01717e+08,1.26107e+07,1.13722e+08,1.71538e+08,1.63666e+08,6.80809e+07,0,4.11633e+08,53488.7,0,0,83338.8,0,146851,0,0,0,204829,1.00361e+06,127379,1.09115e+06,1.69046e+06,1.49532e+06,671258,0,4.2177e+06,416.164,0,0,774.784,0,1404.16,0,0,0,40.5922,0,0,4.62801,0,50.449,0,15125.9,0,0.718816,0,0,0.639937,0,0.1179,0,0,0,
3835.00,223.251,0,0,217.334,0,223.798,0,285.568,0,0,0,0,0,0,0,0,0,0,122.263,0,0,102.128,0,88.2712,0,0,0,2.26089e+07,1.01717e+08,1.26107e+07,1.16917e+08,1.71538e+08,1.66042e+08,6.80809e+07,0,4.11633e+08,50313.8,0,0,96491.2,0,76382.1,0,0,0,217504,1.00361e+06,127379,1.12252e+06,1.69046e+06,1.52217e+06,671258,0,4.2177e+06,411.52,0,0,944.81,0,865.312,0,0,0,40.5796,0,0,34.3625,0,57.1146,0,15119.8,0,0.715332,0,0,0.415214,0,0.13472,0,0,0,
3865.00,216.239,0,0,180.3,0,218.57,0,286.086,0,0,0,0,0,0,0,0,0,0,142.163,0,0,101.159,0,106.465,0,0,0,2.47641e+07,1.01717e+08,1.26107e+07,1.21271e+08,1.71538e+08,1.69559e+08,6.80809e+07,0,4.11633e+08,70956.8,0,0,114311,0,119089,0,0,0,232436,1.00361e+06,127379,1.15994e+06,1.69046e+06,1.55619e+06,671258,0,4.2177e+06,499.124,0,0,1130.02,0,1118.58,0,0,0,40.3843,0,0,19.5909,0,57.9778,0,15183.3,0,0.711581,0,0,0.569309,0,0.139259,0,0,0,
3896.00,215.269,0,0,173.537,0,230.254,0,280.557,0,0,0,0,0,0,0,0,0,0,131.665,0,0,105.04,0,86.2621,0,0,0,2.67183e+07,1.01717e+08,1.26107e+07,1.2467e+08,1.71538e+08,1.70142e+08,6.80809e+07,0,4.11633e+08,62846.2,0,0,106229,0,19012.9,0,0,0,247193,1.00361e+06,127379,1.19272e+06,1.69046e+06,1.56296e+06,671258,0,4.2177e+06,477.32,0,0,1011.32,0,220.409,0,0,0,40.1253,0,0,16.4548,0,85.765,0,15231.8,0,0.710883,0,0,0.626562,0,0.231665,0,0,0,
3927.00,217.738,0,0,202.007,0,235.203,0,277.962,0,0,0,0,0,0,0,0,0,0,110.928,0,0,92.6085,0,87.0969,0,0,0,2.81419e+07,1.01717e+08,1.26107e+07,1.26368e+08,1.71538e+08,1.70308e+08,6.80809e+07,0,4.11633e+08,45934,0,0,53462.5,0,5405.91,0,0,0,260041,1.00361e+06,127379,1.21117e+06,1.69046e+06,1.56486e+06,671258,0,4.2177e+06,414.09,0,0,577.295,0,62.0678,0,0,0,39.792,0,0,15.3384,0,114.874,0,15219.6,0,0.71363,0,0,0.654748,0,0.389287,0,0,0,
3957.00,237.591,0,0,239.49,0,238.976,0,257.32,0,0,0,0,0,0,0,0,0,0,89.9542,0,0,93.7665,0,0,0,0,0,2.84131e+07,1.01717e+08,1.26107e+07,1.26643e+08,1.71538e+08,1.70308e+08,6.80809e+07,0,4.11633e+08,9341.95,0,0,8492.31,0,0,0,0,0,263055,1.00361e+06,127379,1.2141e+06,1.69046e+06,1.56486e+06,671258,0,4.2177e+06,103.852,0,0,90.5687,0,0,0,0,0,36.4692,0,0,12.6903,0,0,0,15731.3,0,0.743911,0,0,0.723629,0,0,0,0,0,
3988.00,220.652,0,0,184.025,0,225.047,0,285.955,0,0,0,0,0,0,0,0,0,0,107.859,0,0,100.919,0,90.9255,0,0,0,2.97123e+07,1.01717e+08,1.26107e+07,1.29173e+08,1.71538e+08,1.72993e+08,6.80809e+07,0,4.11633e+08,40635.9,0,0,80299.1,0,87014.6,0,0,0,274949,1.00361e+06,127379,1.23845e+06,1.69046e+06,1.59483e+06,671258,0,4.2177e+06,376.75,0,0,795.676,0,956.988,0,0,0,38.4322,0,0,15.0783,0,61.7826,0,15149.3,0,0.728684,0,0,0.661051,0,0.154103,0,0,0,
4018.00,208.559,0,0,173.794,0,210.032,0,290.833,0,0,0,0,0,0,0,0,0,0,152.144,0,0,97.7687,0,136.219,0,0,0,3.21785e+07,1.01717e+08,1.26107e+07,1.31917e+08,1.71538e+08,1.79531e+08,6.80809e+07,0,4.11633e+08,80748.6,0,0,85786.6,0,222865,0,0,0,290861,1.00361e+06,127379,1.26524e+06,1.69046e+06,1.64504e+06,671258,0,4.2177e+06,530.738,0,0,877.444,0,1636.08,0,0,0,37.6827,0,0,14.438,0,64.6271,0,15292.5,0,0.726238,0,0,0.676266,0,0.168654,0,0,0,
4049.00,206.261,0,0,167.866,0,222.659,0,291.885,0,0,0,0,0,0,0,0,0,0,134.786,0,0,99.0304,0,84.4645,0,0,0,3.44857e+07,1.01717e+08,1.26107e+07,1.34694e+08,1.71538e+08,1.81331e+08,6.80809e+07,0,4.11633e+08,71775.5,0,0,86773,0,58276.6,0,0,0,307255,1.00361e+06,127379,1.29299e+06,1.69046e+06,1.66636e+06,671258,0,4.2177e+06,532.516,0,0,876.225,0,689.954,0,0,0,37.2454,0,0,13.4772,0,74.78,0,15344.3,0,0.725482,0,0,0.695646,0,0.187598,0,0,0,
4080.00,204.28,0,0,166.328,0,218.646,0,284.204,0,0,0,0,0,0,0,0,0,0,131.385,0,0,103.099,0,98.1768,0,0,0,3.66837e+07,1.01717e+08,1.26107e+07,1.37325e+08,1.71538e+08,1.8436e+08,6.80809e+07,0,4.11633e+08,70558.2,0,0,86457.9,0,98674.4,0,0,0,323884,1.00361e+06,127379,1.31915e+06,1.69046e+06,1.69777e+06,671258,0,4.2177e+06,537.035,0,0,838.59,0,1005.07,0,0,0,36.9739,0,0,12.8362,0,70.8923,0,15392,0,0.725179,0,0,0.700693,0,0.181666,0,0,0,
4108.00,202.187,0,0,167.833,0,228.188,0,275.394,0,0,0,0,0,0,0,0,0,0,135.595,0,0,106.696,0,85.1623,0,0,0,3.87187e+07,1.01717e+08,1.26107e+07,1.39598e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,73330.4,0,0,83611.5,0,35330.4,0,0,0,339043,1.00361e+06,127379,1.3412e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,540.804,0,0,783.644,0,414.86,0,0,0,36.7223,0,0,12.4813,0,79.5028,0,15433.1,0,0.725023,0,0,0.702074,0,0.204039,0,0,0,
4139.00,198.194,0,0,152.476,0,0,0,285.794,0,0,0,0,0,0,0,0,0,0,140.123,0,0,105.022,0,0,0,0,0,4.12401e+07,1.01717e+08,1.26107e+07,1.42738e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,80074.6,0,0,95515.4,0,0,0,0,0,356727,1.00361e+06,127379,1.36944e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,571.458,0,0,909.476,0,0,0,0,0,36.406,0,0,12.1801,0,0,0,15403.3,0,0.724672,0,0,0.70512,0,0,0,0,0,
4169.00,203.129,0,0,150.618,0,0,0,282.511,0,0,0,0,0,0,0,0,0,0,112.488,0,0,102.097,0,0,0,0,0,4.28691e+07,1.01717e+08,1.26107e+07,1.4552e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,53999.5,0,0,90216.6,0,0,0,0,0,371217,1.00361e+06,127379,1.39637e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,480.048,0,0,883.637,0,0,0,0,0,35.9808,0,0,11.7108,0,0,0,15474.7,0,0.730032,0,0,0.71668,0,0,0,0,0,
4200.00,209.246,0,0,168.863,0,0,0,287.297,0,0,0,0,0,0,0,0,0,0,103.363,0,0,90.1046,0,0,0,0,0,4.41184e+07,1.01717e+08,1.26107e+07,1.47467e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,40187,0,0,61389.2,0,0,0,0,0,383498,1.00361e+06,127379,1.41793e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,388.795,0,0,681.31,0,0,0,0,0,34.844,0,0,11.1547,0,0,0,15486.1,0,0.74251,0,0,0.734219,0,0,0,0,0,
4230.00,221.819,0,0,229.329,0,0,0,269.755,0,0,0,0,0,0,0,0,0,0,84.9294,0,0,87.8436,0,0,0,0,0,4.47217e+07,1.01717e+08,1.26107e+07,1.47812e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,19995.4,0,0,10786.5,0,0,0,0,0,390643,1.00361e+06,127379,1.42186e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,235.436,0,0,122.793,0,0,0,0,0,33.2777,0,0,9.2517,0,0,0,15562.9,0,0.759242,0,0,0.791551,0,0,0,0,0,
4261.00,142.297,0,0,212.96,0,0,0,273.08,0,0,0,0,0,0,0,0,0,0,344.793,0,0,87.9847,0,0,0,0,0,5.5712e+07,1.01717e+08,1.26107e+07,1.48539e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,450566,0,0,24416.2,0,0,0,0,0,431371,1.00361e+06,127379,1.43014e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,1306.77,0,0,277.505,0,0,0,0,0,35.4202,0,0,10.2734,0,0,0,15490,0,0.704161,0,0,0.765042,0,0,0,0,0,
4292.00,193.693,0,0,204.93,0,0,0,268.099,0,0,0,0,0,0,0,0,0,0,134.363,0,0,89.2619,0,0,0,0,0,5.83154e+07,1.01717e+08,1.26107e+07,1.4948e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,65303.5,0,0,30807.9,0,0,0,0,0,446336,1.00361e+06,127379,1.44078e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,486.024,0,0,345.14,0,0,0,0,0,34.1752,0,0,10.9227,0,0,0,15550.2,0,0.736251,0,0,0.75481,0,0,0,0,0,
4322.00,197.66,0,0,200.507,0,0,0,265.891,0,0,0,0,0,0,0,0,0,0,101.662,0,0,90.841,0,0,0,0,0,5.9775e+07,1.01717e+08,1.26107e+07,1.50507e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,44518.3,0,0,34795.3,0,0,0,0,0,459840,1.00361e+06,127379,1.45214e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,437.904,0,0,383.036,0,0,0,0,0,32.2984,0,0,11.2622,0,0,0,15532.6,0,0.760409,0,0,0.748074,0,0,0,0,0,
4353.00,197.511,0,0,192.671,0,0,0,264.17,0,0,0,0,0,0,0,0,0,0,98.8909,0,0,93.9622,0,0,0,0,0,6.11302e+07,1.01717e+08,1.26107e+07,1.51814e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,42689,0,0,43390.5,0,0,0,0,0,473360,1.00361e+06,127379,1.46617e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,431.678,0,0,461.787,0,0,0,0,0,31.3985,0,0,11.6919,0,0,0,15537.2,0,0.768523,0,0,0.732037,0,0,0,0,0,
4383.00,189.247,0,0,185.831,0,0,0,268.532,0,0,0,0,0,0,0,0,0,0,110.056,0,0,94.5268,0,0,0,0,0,6.28167e+07,1.01717e+08,1.26107e+07,1.53316e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,57536.1,0,0,50313.8,0,0,0,0,0,489079,1.00361e+06,127379,1.48191e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,522.791,0,0,532.27,0,0,0,0,0,31.2001,0,0,11.9276,0,0,0,15519.5,0,0.766544,0,0,0.71958,0,0,0,0,0,
4414.00,196.18,0,0,173.376,0,0,0,271.787,0,0,0,0,0,0,0,0,0,0,116.237,0,0,103.474,0,0,0,0,0,6.42327e+07,1.01717e+08,1.26107e+07,1.555e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,48156.1,0,0,66998.4,0,0,0,0,0,502216,1.00361e+06,127379,1.50193e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,414.293,0,0,647.488,0,0,0,0,0,30.0322,0,0,11.896,0,0,0,15577.7,0,0.776619,0,0,0.716418,0,0,0,0,0,
4445.00,191.555,0,0,167.832,0,0,0,282.412,0,0,0,0,0,0,0,0,0,0,136.353,0,0,93.8977,0,0,0,0,0,6.6146e+07,1.01717e+08,1.26107e+07,1.57677e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,62826.5,0,0,65520.7,0,0,0,0,0,516733,1.00361e+06,127379,1.5236e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,460.763,0,0,697.787,0,0,0,0,0,29.2791,0,0,11.708,0,0,0,15622.5,0,0.782122,0,0,0.720092,0,0,0,0,0,
4473.00,194.163,0,0,170.711,0,0,0,286.393,0,0,0,0,0,0,0,0,0,0,139.676,0,0,89.6354,0,0,0,0,0,6.7808e+07,1.01717e+08,1.26107e+07,1.5938e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,59345.7,0,0,59622.5,0,0,0,0,0,528819,1.00361e+06,127379,1.54251e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,424.881,0,0,665.167,0,0,0,0,0,28.3723,0,0,11.3754,0,0,0,15691.7,0,0.790177,0,0,0.730166,0,0,0,0,0,
4504.00,193.906,0,0,163.651,0,0,0,289.926,0,0,0,0,0,0,0,0,0,0,140.167,0,0,90.3339,0,0,0,0,0,6.9726e+07,1.01717e+08,1.26107e+07,1.61501e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,60386.6,0,0,65308.8,0,0,0,0,0,542359,1.00361e+06,127379,1.56527e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,430.818,0,0,722.971,0,0,0,0,0,27.5429,0,0,11.0239,0,0,0,15751.6,0,0.7976,0,0,0.740356,0,0,0,0,0,
4534.00,200.392,0,0,165.57,0,0,0,293.156,0,0,0,0,0,0,0,0,0,0,126.819,0,0,89.713,0,0,0,0,0,7.11919e+07,1.01717e+08,1.26107e+07,1.63411e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,46827.7,0,0,62255.9,0,0,0,0,0,553610,1.00361e+06,127379,1.58652e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,369.248,0,0,693.945,0,0,0,0,0,26.51,0,0,10.5873,0,0,0,15797.3,0,0.808082,0,0,0.752702,0,0,0,0,0,
4565.00,215.916,0,0,170.901,0,0,0,285.142,0,0,0,0,0,0,0,0,0,0,102.752,0,0,89.6029,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,1.65192e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,23844.3,0,0,56336.8,0,0,0,0,0,560917,1.00361e+06,127379,1.60641e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,232.057,0,0,628.738,0,0,0,0,0,24.8841,0,0,10.1112,0,0,0,15856.5,0,0.824729,0,0,0.765929,0,0,0,0,0,
4595.00,281.198,0,0,169.715,0,0,0,286.693,0,0,0,0,0,0,0,0,0,0,0,0,0,89.4955,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,1.66935e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,56518.2,0,0,0,0,0,560917,1.00361e+06,127379,1.62583e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,631.521,0,0,0,0,0,165.893,0,0,9.65694,0,0,0,15824.2,0,0,0,0,0.77772,0,0,0,0,0,
4626.00,296.419,0,0,182,0,0,0,291.901,0,0,0,0,0,0,0,0,0,0,0,0,0,89.2398,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,1.68475e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,47931.8,0,0,0,0,0,560917,1.00361e+06,127379,1.64307e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,537.112,0,0,0,0,0,168.459,0,0,8.91271,0,0,0,15823.7,0,0,0,0,0.796711,0,0,0,0,0,
4657.00,271.489,0,0,181.968,0,0,0,283.778,0,0,0,0,0,0,0,0,0,0,0,0,0,89.3937,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,1.69988e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,48172,0,0,0,0,0,560917,1.00361e+06,127379,1.66002e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,538.875,0,0,0,0,0,166.414,0,0,8.59531,0,0,0,73236.7,0,0,0,0,0.804182,0,0,0,0,0,
4687.00,266.094,0,0,234.975,0,0,0,343.487,0,0,0,0,0,0,0,0,0,0,0,0,0,89.6061,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,1.70396e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,12894.4,0,0,0,0,0,560917,1.00361e+06,127379,1.66457e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,143.9,0,0,0,0,0,167.068,0,0,7.21056,0,0,0,12285.5,0,0,0,0,0.843093,0,0,0,0,0,
4718.00,263.695,0,0,196.861,0,0,0,311.526,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8082,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,1.71523e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,38184.8,0,0,0,0,0,560917,1.00361e+06,127379,1.67714e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,425.182,0,0,0,0,0,0,0,0,8.58487,0,0,0,0,0,0,0,0,0.806409,0,0,0,0,0,
4748.00,261.557,0,0,193.1,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,90.2662,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,1.72716e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,40713.6,0,0,0,0,0,560917,1.00361e+06,127379,1.69039e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,451.039,0,0,0,0,0,0,0,0,8.90799,0,0,0,13591,0,0,0,0,0.796374,0,0,0,0,0,
4779.00,260.066,0,0,210.081,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,95.5069,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,1.73618e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,29872.6,0,0,0,0,0,560917,1.00361e+06,127379,1.70013e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,312.779,0,0,0,0,0,0,0,0,8.64166,0,0,0,14302,0,0,0,0,0.80292,0,0,0,0,0,
4810.00,259.522,0,0,222.375,0,0,0,317.525,0,0,0,0,0,0,0,0,0,0,0,0,0,96.5836,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,1.74279e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,21261.3,0,0,0,0,0,560917,1.00361e+06,127379,1.70704e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,220.134,0,0,0,0,0,0,0,0,8.30913,0,0,0,0,0,0,0,0,0.813322,0,0,0,0,0,
4839.00,262.266,0,0,219.677,0,0,0,305.668,0,0,0,0,0,0,0,0,0,0,0,0,0,98.5931,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,1.74974e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,24304.9,0,0,0,0,0,560917,1.00361e+06,127379,1.71411e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,246.518,0,0,0,0,0,167.01,0,0,8.54998,0,0,0,0,0,0,0,0,0.807859,0,0,0,0,0,
4870.00,289.941,0,0,211.216,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,100.84,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,1.75975e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,32892.7,0,0,0,0,0,560917,1.00361e+06,127379,1.72405e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,326.186,0,0,0,0,0,170.964,0,0,9.02582,0,0,0,14453.1,0,0,0,0,0.794605,0,0,0,0,0,
